Frequency: Avg: 3971.2, Core 0: 3955.5, Core 1: 3943.4, Core 2: 3996.3, Core 3: 3989.7, Temp: PackageId0,0: 89.0, Core0,0: 73.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 73.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 75.0, Core 3: 20.0, Power: package-0,0: 14.4, core,0: 11.5, uncore,0: 0, dram,0: 0.4, psys,0: 16.5, 
Frequency: Avg: 3698.8, Core 0: 3698.9, Core 1: 3698.2, Core 2: 3699.0, Core 3: 3699.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.9, core,0: 20.4, uncore,0: 0, dram,0: 0.3, psys,0: 36.1, 
Frequency: Avg: 3663.1, Core 0: 3663.1, Core 1: 3663.1, Core 2: 3663.0, Core 3: 3663.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 20.1, uncore,0: 0, dram,0: 0.3, psys,0: 35.7, 
Frequency: Avg: 3628.3, Core 0: 3627.2, Core 1: 3628.0, Core 2: 3628.7, Core 3: 3629.3, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.9, core,0: 19.9, uncore,0: 0, dram,0: 0.3, psys,0: 38.7, 
Frequency: Avg: 3667.0, Core 0: 3667.0, Core 1: 3667.0, Core 2: 3667.0, Core 3: 3667.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.7, core,0: 19.6, uncore,0: 0, dram,0: 0.3, psys,0: 35.2, 
Frequency: Avg: 3656.2, Core 0: 3656.2, Core 1: 3656.2, Core 2: 3656.2, Core 3: 3656.2, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.9, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 35.6, 
Frequency: Avg: 3800.0, Core 0: 3800.0, Core 1: 3800.0, Core 2: 3800.0, Core 3: 3800.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 65.0, Core 0: 100.0, Core 1: 100.0, Core 2: 25.0, Core 3: 40.0, Power: package-0,0: 21.1, core,0: 21.8, uncore,0: 0, dram,0: 0.3, psys,0: 24.5, 
Frequency: Avg: 3681.8, Core 0: 3681.9, Core 1: 3681.9, Core 2: 3681.8, Core 3: 3681.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.7, core,0: 19.3, uncore,0: 0, dram,0: 0.3, psys,0: 27.9, 
Frequency: Avg: 3676.1, Core 0: 3676.1, Core 1: 3676.1, Core 2: 3676.1, Core 3: 3676.1, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.4, core,0: 20.0, uncore,0: 0, dram,0: 0.3, psys,0: 27.9, 
Frequency: Avg: 3535.9, Core 0: 3534.8, Core 1: 3535.6, Core 2: 3536.3, Core 3: 3536.9, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.6, core,0: 18.2, uncore,0: 0, dram,0: 0.4, psys,0: 30.4, 
Frequency: Avg: 3541.9, Core 0: 3541.2, Core 1: 3541.7, Core 2: 3542.2, Core 3: 3542.6, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.8, core,0: 18.1, uncore,0: 0, dram,0: 0.3, psys,0: 30.3, 
Frequency: Avg: 3625.3, Core 0: 3623.1, Core 1: 3622.1, Core 2: 3623.3, Core 3: 3632.5, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.5, Util: Avg: 77.3, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 12.5, core,0: 15.0, uncore,0: 0, dram,0: 0.2, psys,0: 26.4, 
Frequency: Avg: 3547.4, Core 0: 3546.6, Core 1: 3547.2, Core 2: 3547.7, Core 3: 3548.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.6, core,0: 18.8, uncore,0: 0, dram,0: 0.4, psys,0: 27.2, 
Frequency: Avg: 3588.8, Core 0: 3588.9, Core 1: 3588.9, Core 2: 3588.8, Core 3: 3588.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.8, core,0: 18.7, uncore,0: 0, dram,0: 0.3, psys,0: 27.7, 
Frequency: Avg: 3576.4, Core 0: 3576.4, Core 1: 3576.4, Core 2: 3576.4, Core 3: 3576.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.3, core,0: 18.3, uncore,0: 0, dram,0: 0.3, psys,0: 28.0, 
Frequency: Avg: 3555.3, Core 0: 3554.6, Core 1: 3555.1, Core 2: 3555.6, Core 3: 3556.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.3, core,0: 18.4, uncore,0: 0, dram,0: 0.3, psys,0: 30.3, 
Frequency: Avg: 3641.9, Core 0: 3656.1, Core 1: 3622.9, Core 2: 3632.7, Core 3: 3656.1, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 52.9, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 15.4, core,0: 17.2, uncore,0: 0, dram,0: 0.2, psys,0: 19.8, 
Frequency: Avg: 3536.8, Core 0: 3536.8, Core 1: 3536.8, Core 2: 3536.7, Core 3: 3536.7, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.5, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 23.1, 
Frequency: Avg: 3591.3, Core 0: 3591.3, Core 1: 3591.3, Core 2: 3591.3, Core 3: 3591.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.1, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 27.4, 
Frequency: Avg: 3575.2, Core 0: 3575.1, Core 1: 3575.2, Core 2: 3575.2, Core 3: 3575.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.5, core,0: 17.4, uncore,0: 0, dram,0: 0.3, psys,0: 28.9, 
Frequency: Avg: 3587.0, Core 0: 3587.0, Core 1: 3587.0, Core 2: 3587.0, Core 3: 3587.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.0, core,0: 17.8, uncore,0: 0, dram,0: 0.3, psys,0: 27.2, 
Frequency: Avg: 3501.8, Core 0: 3496.0, Core 1: 3496.0, Core 2: 3496.0, Core 3: 3519.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 85.7, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 50.0, Power: package-0,0: 20.9, core,0: 17.1, uncore,0: 0, dram,0: 0.4, psys,0: 26.8, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.4, core,0: 15.4, uncore,0: 0, dram,0: 0.3, psys,0: 28.0, 
Frequency: Avg: 3321.8, Core 0: 3320.9, Core 1: 3321.5, Core 2: 3322.0, Core 3: 3322.6, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.3, core,0: 16.4, uncore,0: 0, dram,0: 0.3, psys,0: 29.2, 
Frequency: Avg: 3382.7, Core 0: 3382.7, Core 1: 3382.7, Core 2: 3382.7, Core 3: 3382.7, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.1, core,0: 15.3, uncore,0: 0, dram,0: 0.3, psys,0: 26.7, 
Frequency: Avg: 3404.6, Core 0: 3404.7, Core 1: 3404.5, Core 2: 3404.5, Core 3: 3404.5, Temp: PackageId0,0: 87.0, Core0,0: 85.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 85.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 91.3, Core 0: 75.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.5, core,0: 15.1, uncore,0: 0, dram,0: 0.2, psys,0: 20.1, 
Frequency: Avg: 3371.5, Core 0: 3370.7, Core 1: 3371.2, Core 2: 3371.7, Core 3: 3372.2, Temp: PackageId0,0: 87.0, Core0,0: 85.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 85.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.0, core,0: 15.1, uncore,0: 0, dram,0: 0.3, psys,0: 27.6, 
Frequency: Avg: 3394.5, Core 0: 3393.6, Core 1: 3394.2, Core 2: 3394.8, Core 3: 3395.3, Temp: PackageId0,0: 87.0, Core0,0: 85.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 85.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.6, core,0: 15.3, uncore,0: 0, dram,0: 0.3, psys,0: 26.9, 
Frequency: Avg: 3404.6, Core 0: 3404.6, Core 1: 3404.6, Core 2: 3404.6, Core 3: 3404.5, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 85.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 85.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.6, core,0: 15.9, uncore,0: 0, dram,0: 0.3, psys,0: 26.9, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 85.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 85.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 14.3, core,0: 15.5, uncore,0: 0, dram,0: 0.3, psys,0: 27.6, 
Frequency: Avg: 3409.5, Core 0: 3409.5, Core 1: 3409.5, Core 2: 3409.5, Core 3: 3409.7, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 85.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 85.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 95.2, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 83.3, Power: package-0,0: 17.9, core,0: 13.7, uncore,0: 0, dram,0: 0.3, psys,0: 27.1, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 85.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 85.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.5, core,0: 15.9, uncore,0: 0, dram,0: 0.3, psys,0: 26.5, 
Frequency: Avg: 3451.5, Core 0: 3451.4, Core 1: 3451.5, Core 2: 3451.5, Core 3: 3451.5, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.4, core,0: 16.5, uncore,0: 1.1, dram,0: 0.7, psys,0: 24.5, 
Frequency: Avg: 3497.7, Core 0: 3497.7, Core 1: 3497.7, Core 2: 3497.6, Core 3: 3497.6, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.1, core,0: 16.4, uncore,0: 0, dram,0: 0.3, psys,0: 27.2, 
Frequency: Avg: 3435.8, Core 0: 3435.9, Core 1: 3435.8, Core 2: 3435.8, Core 3: 3435.8, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 16.4, core,0: 16.7, uncore,0: 0, dram,0: 0.3, psys,0: 28.9, 
Frequency: Avg: 3491.9, Core 0: 3492.0, Core 1: 3491.9, Core 2: 3491.9, Core 3: 3491.9, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 86.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 86.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.4, core,0: 14.9, uncore,0: 0, dram,0: 0.3, psys,0: 26.0, 
Frequency: Avg: 3535.2, Core 0: 3546.7, Core 1: 3525.1, Core 2: 3522.1, Core 3: 3546.9, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 86.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 86.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 47.1, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 15.6, core,0: 15.9, uncore,0: 0, dram,0: 0.4, psys,0: 29.0, 
Frequency: Avg: 3635.8, Core 0: 3671.9, Core 1: 3603.9, Core 2: 3671.4, Core 3: 3596.2, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 86.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 86.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.2, core,0: 16.1, uncore,0: 0, dram,0: 0.3, psys,0: 26.6, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 86.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 86.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 15.6, core,0: 16.6, uncore,0: 0, dram,0: 0.3, psys,0: 28.9, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 16.2, core,0: 17.2, uncore,0: 0, dram,0: 0.3, psys,0: 28.4, 
Frequency: Avg: 3525.2, Core 0: 3525.2, Core 1: 3525.2, Core 2: 3525.4, Core 3: 3525.2, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 16.8, core,0: 16.4, uncore,0: 0, dram,0: 0.5, psys,0: 28.5, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.0, core,0: 16.5, uncore,0: 0, dram,0: 0.3, psys,0: 27.4, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 16.7, core,0: 16.5, uncore,0: 0, dram,0: 0.3, psys,0: 28.7, 
Frequency: Avg: 3537.2, Core 0: 3536.4, Core 1: 3537.0, Core 2: 3537.5, Core 3: 3538.0, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.7, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 23.0, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.9, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 29.3, 
Frequency: Avg: 3680.2, Core 0: 3716.6, Core 1: 3646.1, Core 2: 3716.7, Core 3: 3641.4, Temp: PackageId0,0: 94.0, Core0,0: 94.0, Core1,0: 88.0, PackageId0,1: 94.0, Core0,1: 94.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 75.0, Core 0: 100.0, Core 1: 62.5, Core 2: 100.0, Core 3: 50.0, Power: package-0,0: 26.1, core,0: 23.2, uncore,0: 0, dram,0: 0.3, psys,0: 37.5, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 94.0, Core0,0: 94.0, Core1,0: 88.0, PackageId0,1: 94.0, Core0,1: 94.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.3, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 35.8, 
Frequency: Avg: 3534.8, Core 0: 3534.0, Core 1: 3534.6, Core 2: 3535.1, Core 3: 3535.7, Temp: PackageId0,0: 94.0, Core0,0: 94.0, Core1,0: 88.0, PackageId0,1: 94.0, Core0,1: 94.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.3, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 34.4, 
Frequency: Avg: 3595.6, Core 0: 3595.7, Core 1: 3595.6, Core 2: 3595.6, Core 3: 3595.6, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.6, core,0: 17.3, uncore,0: 0.7, dram,0: 0.5, psys,0: 37.3, 
Frequency: Avg: 3525.1, Core 0: 3524.3, Core 1: 3524.8, Core 2: 3525.3, Core 3: 3525.8, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.1, core,0: 18.3, uncore,0: 0, dram,0: 0.2, psys,0: 28.4, 
Frequency: Avg: 3631.1, Core 0: 3632.6, Core 1: 3631.4, Core 2: 3631.4, Core 3: 3629.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 60.0, Pch_Skylake,0: 74.0, Util: Avg: 90.5, Core 0: 80.0, Core 1: 100.0, Core 2: 100.0, Core 3: 80.0, Power: package-0,0: 21.5, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 39.2, 
