Frequency: Avg: 3968.8, Core 0: 3989.5, Core 1: 3984.2, Core 2: 3954.1, Core 3: 3947.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 72.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.0, Util: Avg: 21.4, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 10.5, core,0: 10.7, uncore,0: 0, dram,0: 0.6, psys,0: 25.3, 
Frequency: Avg: 3702.8, Core 0: 3704.9, Core 1: 3702.4, Core 2: 3705.5, Core 3: 3698.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 57.1, Core 0: 100.0, Core 1: 100.0, Core 2: 50.0, Core 3: 0.0, Power: package-0,0: 23.1, core,0: 17.7, uncore,0: 0, dram,0: 0.4, psys,0: 39.3, 
Frequency: Avg: 3659.9, Core 0: 3659.2, Core 1: 3659.7, Core 2: 3660.2, Core 3: 3660.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.7, core,0: 20.5, uncore,0: 0, dram,0: 0.6, psys,0: 39.5, 
Frequency: Avg: 3665.0, Core 0: 3665.1, Core 1: 3665.1, Core 2: 3665.0, Core 3: 3665.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 36.6, 
Frequency: Avg: 3668.2, Core 0: 3668.2, Core 1: 3668.2, Core 2: 3668.2, Core 3: 3668.2, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.4, core,0: 19.2, uncore,0: 0, dram,0: 0.3, psys,0: 36.9, 
Frequency: Avg: 3615.8, Core 0: 3615.1, Core 1: 3615.6, Core 2: 3616.0, Core 3: 3616.4, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.4, core,0: 20.2, uncore,0: 0, dram,0: 0.3, psys,0: 37.5, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 88.5, Core 0: 71.4, Core 1: 83.3, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 19.1, uncore,0: 0, dram,0: 0.6, psys,0: 35.3, 
Frequency: Avg: 3541.8, Core 0: 3540.9, Core 1: 3541.5, Core 2: 3542.1, Core 3: 3542.7, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.7, core,0: 18.8, uncore,0: 0, dram,0: 0.2, psys,0: 28.8, 
Frequency: Avg: 3543.6, Core 0: 3542.8, Core 1: 3543.4, Core 2: 3543.9, Core 3: 3544.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 16.9, core,0: 18.5, uncore,0: 0, dram,0: 0.3, psys,0: 28.4, 
Frequency: Avg: 3538.7, Core 0: 3538.0, Core 1: 3538.5, Core 2: 3539.0, Core 3: 3539.4, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.3, core,0: 18.2, uncore,0: 0, dram,0: 0.2, psys,0: 28.4, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.5, core,0: 18.0, uncore,0: 0, dram,0: 0.5, psys,0: 37.4, 
Frequency: Avg: 3710.7, Core 0: 3711.5, Core 1: 3710.9, Core 2: 3710.4, Core 3: 3709.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 86.4, Core 0: 100.0, Core 1: 83.3, Core 2: 66.7, Core 3: 100.0, Power: package-0,0: 19.1, core,0: 19.6, uncore,0: 0, dram,0: 0.2, psys,0: 30.2, 
Frequency: Avg: 3591.0, Core 0: 3591.0, Core 1: 3591.0, Core 2: 3591.0, Core 3: 3591.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.4, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 37.6, 
Frequency: Avg: 3588.8, Core 0: 3588.9, Core 1: 3588.9, Core 2: 3588.8, Core 3: 3588.8, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.4, core,0: 18.1, uncore,0: 0, dram,0: 0.4, psys,0: 35.5, 
Frequency: Avg: 3592.3, Core 0: 3592.3, Core 1: 3592.3, Core 2: 3592.3, Core 3: 3592.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.4, core,0: 17.4, uncore,0: 0, dram,0: 0.3, psys,0: 34.8, 
Frequency: Avg: 3594.9, Core 0: 3594.9, Core 1: 3594.9, Core 2: 3594.9, Core 3: 3594.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.8, core,0: 19.0, uncore,0: 0, dram,0: 0.2, psys,0: 29.9, 
Frequency: Avg: 3657.2, Core 0: 3671.3, Core 1: 3660.3, Core 2: 3644.8, Core 3: 3652.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.4, core,0: 17.9, uncore,0: 0, dram,0: 0.3, psys,0: 37.0, 
Frequency: Avg: 3685.8, Core 0: 3685.8, Core 1: 3685.8, Core 2: 3685.9, Core 3: 3685.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.7, core,0: 20.1, uncore,0: 0, dram,0: 0.3, psys,0: 36.3, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 25.9, core,0: 19.8, uncore,0: 0, dram,0: 0.3, psys,0: 40.2, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.8, core,0: 20.6, uncore,0: 0, dram,0: 0.2, psys,0: 29.1, 
Frequency: Avg: 3742.3, Core 0: 3743.5, Core 1: 3743.5, Core 2: 3743.9, Core 3: 3738.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 88.0, Core 0: 100.0, Core 1: 100.0, Core 2: 80.0, Core 3: 83.3, Power: package-0,0: 25.1, core,0: 20.4, uncore,0: 0, dram,0: 0.3, psys,0: 36.7, 
Frequency: Avg: 3609.4, Core 0: 3608.3, Core 1: 3609.1, Core 2: 3609.8, Core 3: 3610.5, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 20.4, uncore,0: 0, dram,0: 0.3, psys,0: 37.7, 
Frequency: Avg: 3604.5, Core 0: 3603.7, Core 1: 3604.3, Core 2: 3604.8, Core 3: 3605.2, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.3, core,0: 19.5, uncore,0: 0, dram,0: 0.6, psys,0: 35.3, 
Frequency: Avg: 3673.9, Core 0: 3673.9, Core 1: 3673.9, Core 2: 3673.9, Core 3: 3673.9, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.2, core,0: 20.7, uncore,0: 0, dram,0: 0.3, psys,0: 40.7, 
Frequency: Avg: 3717.2, Core 0: 3717.4, Core 1: 3719.8, Core 2: 3720.2, Core 3: 3711.3, Temp: PackageId0,0: 92.0, Core0,0: 92.0, Core1,0: 91.0, PackageId0,1: 92.0, Core0,1: 92.0, Core1,1: 91.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 87.0, Core 0: 80.0, Core 1: 100.0, Core 2: 100.0, Core 3: 80.0, Power: package-0,0: 18.6, core,0: 20.1, uncore,0: 0, dram,0: 0.4, psys,0: 38.3, 
Frequency: Avg: 3646.5, Core 0: 3645.8, Core 1: 3646.3, Core 2: 3646.7, Core 3: 3647.2, Temp: PackageId0,0: 92.0, Core0,0: 92.0, Core1,0: 91.0, PackageId0,1: 92.0, Core0,1: 92.0, Core1,1: 91.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 26.3, core,0: 20.6, uncore,0: 0, dram,0: 0.3, psys,0: 33.9, 
Frequency: Avg: 3688.2, Core 0: 3688.3, Core 1: 3688.2, Core 2: 3688.2, Core 3: 3688.2, Temp: PackageId0,0: 92.0, Core0,0: 92.0, Core1,0: 91.0, PackageId0,1: 92.0, Core0,1: 92.0, Core1,1: 91.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.5, core,0: 17.3, uncore,0: 0, dram,0: 0.5, psys,0: 37.4, 
Frequency: Avg: 3594.5, Core 0: 3594.5, Core 1: 3594.5, Core 2: 3594.5, Core 3: 3594.5, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.1, core,0: 17.0, uncore,0: 0, dram,0: 0.3, psys,0: 32.2, 
Frequency: Avg: 3616.9, Core 0: 3620.0, Core 1: 3612.8, Core 2: 3614.7, Core 3: 3620.1, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 53.3, Core 0: 100.0, Core 1: 0.0, Core 2: 25.0, Core 3: 100.0, Power: package-0,0: 23.4, core,0: 17.4, uncore,0: 0, dram,0: 0.4, psys,0: 40.3, 
Frequency: Avg: 3607.2, Core 0: 3610.8, Core 1: 3603.7, Core 2: 3604.8, Core 3: 3609.4, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.0, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 29.1, 
Frequency: Avg: 3559.8, Core 0: 3559.0, Core 1: 3559.6, Core 2: 3560.1, Core 3: 3560.5, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.5, core,0: 18.7, uncore,0: 0.4, dram,0: 0.3, psys,0: 22.0, 
Frequency: Avg: 3592.3, Core 0: 3592.3, Core 1: 3592.3, Core 2: 3592.3, Core 3: 3592.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.7, core,0: 17.4, uncore,0: 0, dram,0: 0.3, psys,0: 29.4, 
Frequency: Avg: 3593.0, Core 0: 3593.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.1, core,0: 17.2, uncore,0: 0, dram,0: 0.4, psys,0: 26.5, 
Frequency: Avg: 3622.3, Core 0: 3608.2, Core 1: 3634.4, Core 2: 3607.1, Core 3: 3639.6, Temp: PackageId0,0: 93.0, Core0,0: 85.0, Core1,0: 93.0, PackageId0,1: 93.0, Core0,1: 85.0, Core1,1: 93.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 57.1, Core 0: 33.3, Core 1: 83.3, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 18.8, core,0: 20.1, uncore,0: 0, dram,0: 0.3, psys,0: 32.8, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 93.0, Core0,0: 85.0, Core1,0: 93.0, PackageId0,1: 93.0, Core0,1: 85.0, Core1,1: 93.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 35.3, 
Frequency: Avg: 3584.5, Core 0: 3584.5, Core 1: 3584.5, Core 2: 3584.5, Core 3: 3584.5, Temp: PackageId0,0: 93.0, Core0,0: 85.0, Core1,0: 93.0, PackageId0,1: 93.0, Core0,1: 85.0, Core1,1: 93.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.6, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 33.6, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.6, core,0: 18.1, uncore,0: 0, dram,0: 0.2, psys,0: 29.4, 
Frequency: Avg: 3563.1, Core 0: 3563.2, Core 1: 3563.1, Core 2: 3563.1, Core 3: 3563.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 11.9, core,0: 12.3, uncore,0: 0, dram,0: 0.2, psys,0: 20.0, 
Frequency: Avg: 3348.5, Core 0: 3347.7, Core 1: 3348.2, Core 2: 3348.8, Core 3: 3349.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.9, core,0: 15.5, uncore,0: 0, dram,0: 0.2, psys,0: 20.3, 
Frequency: Avg: 3425.2, Core 0: 3425.2, Core 1: 3425.2, Core 2: 3425.2, Core 3: 3425.2, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 86.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.3, core,0: 15.4, uncore,0: 0, dram,0: 0.3, psys,0: 27.7, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 86.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.9, core,0: 15.4, uncore,0: 0, dram,0: 0.2, psys,0: 20.4, 
Frequency: Avg: 3422.5, Core 0: 3422.5, Core 1: 3422.5, Core 2: 3422.5, Core 3: 3422.5, Temp: PackageId0,0: 86.0, Core0,0: 86.0, Core1,0: 86.0, PackageId0,1: 86.0, Core0,1: 86.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.4, core,0: 15.8, uncore,0: 0, dram,0: 0.4, psys,0: 27.9, 
Frequency: Avg: 3433.1, Core 0: 3433.2, Core 1: 3433.1, Core 2: 3433.1, Core 3: 3433.1, Temp: PackageId0,0: 85.0, Core0,0: 85.0, Core1,0: 85.0, PackageId0,1: 85.0, Core0,1: 85.0, Core1,1: 85.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.2, core,0: 15.1, uncore,0: 0, dram,0: 0.4, psys,0: 27.8, 
Frequency: Avg: 3400.0, Core 0: 3400.0, Core 1: 3400.0, Core 2: 3400.0, Core 3: 3400.0, Temp: PackageId0,0: 85.0, Core0,0: 85.0, Core1,0: 85.0, PackageId0,1: 85.0, Core0,1: 85.0, Core1,1: 85.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.1, core,0: 15.7, uncore,0: 0, dram,0: 0.2, psys,0: 20.5, 
Frequency: Avg: 3413.4, Core 0: 3413.4, Core 1: 3413.4, Core 2: 3413.4, Core 3: 3413.4, Temp: PackageId0,0: 85.0, Core0,0: 85.0, Core1,0: 85.0, PackageId0,1: 85.0, Core0,1: 85.0, Core1,1: 85.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.1, core,0: 15.8, uncore,0: 0, dram,0: 0.3, psys,0: 25.2, 
Frequency: Avg: 3346.0, Core 0: 3346.1, Core 1: 3346.0, Core 2: 3346.0, Core 3: 3346.0, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 86.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.5, core,0: 15.5, uncore,0: 0, dram,0: 0.2, psys,0: 21.0, 
Frequency: Avg: 3414.6, Core 0: 3414.6, Core 1: 3414.6, Core 2: 3414.7, Core 3: 3414.6, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 86.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.9, core,0: 15.6, uncore,0: 0, dram,0: 0.3, psys,0: 27.9, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 86.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.6, core,0: 16.6, uncore,0: 0, dram,0: 0.3, psys,0: 28.2, 
Frequency: Avg: 3477.3, Core 0: 3476.5, Core 1: 3477.1, Core 2: 3477.6, Core 3: 3478.2, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 86.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 16.6, uncore,0: 0, dram,0: 0.3, psys,0: 21.7, 
Frequency: Avg: 3510.0, Core 0: 3510.0, Core 1: 3510.0, Core 2: 3510.0, Core 3: 3510.0, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 86.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.7, core,0: 17.1, uncore,0: 0, dram,0: 0.3, psys,0: 27.6, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 86.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.0, core,0: 17.0, uncore,0: 0, dram,0: 0.3, psys,0: 27.7, 
